product_name,price,source,product_url,image_url
Dessert Cooler (Iron),Rs. 4000,olx.in,https://www.olx.in/item/dessert-cooler-iron-ID199NA9.html#23d3a08383,https://img05.olx.in/images_olxin/269297497_1_144x108_dessert-cooler-iron-bokaro-steel-city.jpg
air portable cooler on a very low price working,Rs. 2000,olx.in,https://www.olx.in/item/air-portable-cooler-on-a-very-low-price-working-ID1fyuk3.html#23d3a08383,https://img01.olx.in/images_olxin/424084061_1_144x108_air-portable-cooler-on-a-very-low-price-working-delhi.jpg
VOLTAS 40L Air-cooler at very good condition with,Rs. 5300,olx.in,https://www.olx.in/item/voltas-40l-air-cooler-at-very-good-condition-with-ID1fb3Mp.html#23d3a08383,https://img01.olx.in/images_olxin/414304031_1_144x108_voltas-40l-air-cooler-at-very-good-condition-with-chennai.jpg
Purple And Gray cooler,Rs. 3000,olx.in,https://www.olx.in/item/purple-and-gray-cooler-ID1fytbb.html#23d3a08383,https://img01.olx.in/images_olxin/424076825_1_144x108_purple-and-gray-cooler-pune.jpg
White Display Cooler,Rs. 50000,olx.in,https://www.olx.in/item/white-display-cooler-ID1fysQb.html#23d3a08383,https://img01.olx.in/images_olxin/424074559_1_144x108_white-display-cooler-jammu_rev001.jpg
Bajaj Cooler in gd & working condition,Rs. 2999,olx.in,https://www.olx.in/item/bajaj-cooler-in-gd-working-condition-ID1eRXTb.html#23d3a08383,https://img01.olx.in/images_olxin/406339439_1_144x108_bajaj-cooler-in-gd-working-condition-thane.jpg
Kenstar Double Cool Dx Cooler with Stand,Rs. 3000,olx.in,https://www.olx.in/item/kenstar-double-cool-dx-cooler-with-stand-ID1fysAW.html#23d3a08383,https://img01.olx.in/images_olxin/424072541_1_144x108_kenstar-double-cool-dx-cooler-with-stand-tenali.jpg
Fibre body cooler with stand,Rs. 2000,olx.in,https://www.olx.in/item/fibre-body-cooler-with-stand-ID1fyYMP.html#91b11ec34d,https://img01.olx.in/images_olxin/424293925_1_144x108_fibre-body-cooler-with-stand-faridabad-new-township.jpg
White Orient Air Cooler,Rs. 5000,olx.in,https://www.olx.in/item/white-orient-air-cooler-ID1fyYMj.html#91b11ec34d,https://img01.olx.in/images_olxin/424293951_1_144x108_white-orient-air-cooler-thane.jpg
White Air Cooler,Rs. 2000,olx.in,https://www.olx.in/item/white-air-cooler-ID1fyYI1.html#91b11ec34d,https://img01.olx.in/images_olxin/424293279_1_144x108_white-air-cooler-bidhannagar.jpg
White And Brown Evaporative Air Cooler,Rs. 2500,olx.in,https://www.olx.in/item/white-and-brown-evaporative-air-cooler-ID1fyYqd.html#91b11ec34d,https://img01.olx.in/images_olxin/424291467_1_144x108_white-and-brown-evaporative-air-cooler-assandh.jpg
Brown Desert Cooler,Rs. 3000,olx.in,https://www.olx.in/item/brown-desert-cooler-ID1fyY6x.html#91b11ec34d,https://img01.olx.in/images_olxin/424289159_1_144x108_brown-desert-cooler-bhiwandi.jpg
White And Beige Evaporative Air Cooler,Rs. 1700,olx.in,https://www.olx.in/item/white-and-beige-evaporative-air-cooler-ID1clVFF.html#91b11ec34d,https://img05.olx.in/images_olxin/343823533_1_144x108_white-and-beige-evaporative-air-cooler-mumbai.jpg
Usha Honeywell Air Cooler,Rs. 5000,olx.in,https://www.olx.in/item/usha-honeywell-air-cooler-ID1fyXKb.html#91b11ec34d,https://img01.olx.in/images_olxin/424286617_1_144x108_usha-honeywell-air-cooler-delhi.jpg
cooler buy on 2015,Rs. 1200,olx.in,https://www.olx.in/item/cooler-buy-on-2015-ID1fyXKL.html#91b11ec34d,https://img01.olx.in/images_olxin/424285287_1_144x108_cooler-buy-on-2015-delhi.jpg
Blue Desert Cooler Evaporative Air Cooler,Rs. 2000,olx.in,https://www.olx.in/item/blue-desert-cooler-evaporative-air-cooler-ID1fyXyt.html#91b11ec34d,https://img01.olx.in/images_olxin/424285305_1_144x108_blue-desert-cooler-evaporative-air-cooler-jalandhar_rev004.jpg
White And Black McCoy Portable Air Cooler,Rs. 4000,olx.in,https://www.olx.in/item/white-and-black-mccoy-portable-air-cooler-ID1fyVWw.html#91b11ec34d,https://img01.olx.in/images_olxin/424281047_1_144x108_white-and-black-mccoy-portable-air-cooler-hyderabad.jpg
White And Blue Insulated Water Cooler,Rs. 800,olx.in,https://www.olx.in/item/white-and-blue-insulated-water-cooler-ID1fyVA3.html#91b11ec34d,https://img01.olx.in/images_olxin/424278601_1_144x108_white-and-blue-insulated-water-cooler-bengaluru.jpg
heavy motor cooler with stand,Rs. 3500,olx.in,https://www.olx.in/item/heavy-motor-cooler-with-stand-ID1fyVsZ.html#91b11ec34d,https://img01.olx.in/images_olxin/424277559_1_144x108_heavy-motor-cooler-with-stand-bathinda.jpg
Cooler with stand in good condition urgent sale,Rs. 1400,olx.in,https://www.olx.in/item/cooler-with-stand-in-good-condition-urgent-sale-ID1f9cCx.html#91b11ec34d,https://img01.olx.in/images_olxin/413532621_2_144x108_cooler-with-stand-in-good-condition-urgent-sale-upload-photos.jpg
symphony cooler best for 1 single room and small office,Rs. 2000,olx.in,https://www.olx.in/item/symphony-cooler-best-for-1-single-room-and-small-office-ID1fyWzp.html#91b11ec34d,https://img01.olx.in/images_olxin/424271855_1_144x108_symphony-cooler-best-for-1-single-room-and-small-office-mumbai.jpg
crompton air cooler price is not fixed,Rs. 3500,olx.in,https://www.olx.in/item/crompton-air-cooler-price-is-not-fixed-ID1fyW63.html#91b11ec34d,https://img01.olx.in/images_olxin/424268527_1_144x108_crompton-air-cooler-price-is-not-fixed-chennai.jpg
cooler in great working condition,Rs. 2100,olx.in,https://www.olx.in/item/cooler-in-great-working-condition-ID1fyUDd.html#91b11ec34d,https://img01.olx.in/images_olxin/424265485_1_144x108_cooler-in-great-working-condition-pune.jpg
Single Door Cake Cooler,Rs. 30000,olx.in,https://www.olx.in/item/single-door-cake-cooler-ID1fyUcF.html#91b11ec34d,https://img01.olx.in/images_olxin/424262025_1_144x108_single-door-cake-cooler-mumbai.jpg
this cooler is very good condition,Rs. 2500,olx.in,https://www.olx.in/item/this-cooler-is-very-good-condition-ID1fyU5l.html#91b11ec34d,https://img01.olx.in/images_olxin/424261665_1_144x108_this-cooler-is-very-good-condition-ganganagar_rev004.jpg
Company name: Solitair SummerCool Plus Cooler,Rs. 5300,olx.in,https://www.olx.in/item/company-name-solitair-summercool-plus-cooler-ID1fyU17.html#91b11ec34d,https://img01.olx.in/images_olxin/424261153_1_144x108_company-name-solitair-summercool-plus-cooler-faridabad-new-township.jpg
cooler only 8 months old with stand,Rs. 4000,olx.in,https://www.olx.in/item/cooler-only-8-months-old-with-stand-ID1fyTDp.html#91b11ec34d,https://img01.olx.in/images_olxin/424258245_1_144x108_cooler-only-8-months-old-with-stand-gurgaon.jpg
Air cooler good condition price negotiable,Rs. 2800,olx.in,https://www.olx.in/item/air-cooler-good-condition-price-negotiable-ID1fyTxw.html#91b11ec34d,https://img01.olx.in/images_olxin/424257419_1_144x108_air-cooler-good-condition-price-negotiable-udupi_rev004.jpg
Gray Evaporative Air Cooler,Rs. 3000,olx.in,https://www.olx.in/item/gray-evaporative-air-cooler-ID1fyRYx.html#91b11ec34d,https://img01.olx.in/images_olxin/424246111_1_144x108_gray-evaporative-air-cooler-faizabad_rev001.jpg
Jio personal cooler made in india with stand,Rs. 3500,olx.in,https://www.olx.in/item/jio-personal-cooler-made-in-india-with-stand-ID1fyRST.html#91b11ec34d,https://img01.olx.in/images_olxin/424245391_1_144x108_jio-personal-cooler-made-in-india-with-stand-delhi.jpg
Cooler runing & gd condition,Rs. 7000,olx.in,https://www.olx.in/item/cooler-runing-gd-condition-ID1fyRkZ.html#91b11ec34d,https://img01.olx.in/images_olxin/424241739_1_144x108_cooler-runing-gd-condition-delhi.jpg
Duster Cooler fan motar not working only other,Rs. 500,olx.in,https://www.olx.in/item/duster-cooler-fan-motar-not-working-only-other-ID1fyR4f.html#91b11ec34d,https://img01.olx.in/images_olxin/424239973_1_144x108_duster-cooler-fan-motar-not-working-only-other-ahmedabad.jpg
cooler for sale,Rs. 2500,olx.in,https://www.olx.in/item/cooler-for-sale-ID1fyR19.html#91b11ec34d,https://img01.olx.in/images_olxin/424239341_1_144x108_cooler-for-sale-barotiwala-industrial-area_rev001.jpg
Duster Cooler 4 month used new condition selling because of shifting.,Rs. 1500,olx.in,https://www.olx.in/item/duster-cooler-4-month-used-new-condition-selling-because-of-shifting-ID1fyQO3.html#91b11ec34d,https://img01.olx.in/images_olxin/424238001_1_144x108_duster-cooler-4-month-used-new-condition-selling-because-of-shifting-ahmedabad.jpg
Beige Air Cooler with trolly,Rs. 3000,olx.in,https://www.olx.in/item/beige-air-cooler-with-trolly-ID1fyQCL.html#91b11ec34d,https://img01.olx.in/images_olxin/424236715_1_144x108_beige-air-cooler-with-trolly-jaipur.jpg
Cooler for sale only serious buyers contact me,Rs. 3000,olx.in,https://www.olx.in/item/cooler-for-sale-only-serious-buyers-contact-me-ID1fyQsZ.html#91b11ec34d,https://img01.olx.in/images_olxin/424235657_1_144x108_cooler-for-sale-only-serious-buyers-contact-me-khanna.jpg
Small desert cooler,Rs. 700,olx.in,https://www.olx.in/item/small-desert-cooler-ID1fyPXP.html#91b11ec34d,https://img01.olx.in/images_olxin/424232119_1_144x108_small-desert-cooler-aurangabad.jpg
Good condition air cooler fully working,Rs. 2000,olx.in,https://www.olx.in/item/good-condition-air-cooler-fully-working-ID1cQph1.html#91b11ec34d,https://img03.olx.in/images_olxin/355747107_1_144x108_good-condition-air-cooler-fully-working-pathankot.jpg
Cooler for sale,Rs. 8000,olx.in,https://www.olx.in/item/cooler-for-sale-ID1fyPrx.html#91b11ec34d,https://img01.olx.in/images_olxin/424228585_1_144x108_cooler-for-sale-murwara-katni.jpg
Air cooler,Rs. 4500,olx.in,https://www.olx.in/item/air-cooler-ID1fyOU3.html#91b11ec34d,https://img01.olx.in/images_olxin/424224669_1_144x108_air-cooler-chennai.jpg
