product_name,price,source,product_url,image_url
"MacBook Pro 15""inches 8gb ram i7 processor",Rs. 44500,olx.in,https://www.olx.in/item/macbook-pro-15-inches-8gb-ram-i7-processor-ID1fyUpb.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424263979_1_144x108_macbook-pro-15inches-8gb-ram-i7-processor-hyderabad.jpg
i7 computer sale - (Hard disk no) gigabyte h97,Rs. 25000,olx.in,https://www.olx.in/item/i7-computer-sale-hard-disk-no-gigabyte-h97-ID1fyUnB.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424263539_1_144x108_i7-computer-sale-hard-disk-no-gigabyte-h97-delhi.jpg
Black Computer Tower,Rs. 16000,olx.in,https://www.olx.in/item/black-computer-tower-ID1fyUin.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424263109_1_144x108_black-computer-tower-jangaon.jpg
Sony 40 Inch Smart Led Tv,Rs. 18999,olx.in,https://www.olx.in/item/sony-40-inch-smart-led-tv-ID1dm9hN.html#4cd7ea0b57,https://img03.olx.in/images_olxin/368294025_1_144x108_sony-40-inch-smart-led-tv-delhi.jpg
Gray Samsung Laptop,Rs. 15000,olx.in,https://www.olx.in/item/gray-samsung-laptop-ID1fyUgB.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424262813_1_144x108_gray-samsung-laptop-bengaluru_rev003.jpg
"Dell inspiron N 5050 for sale i3,2nd gen 320 GB Amount 13000/",Rs. 13000,olx.in,https://www.olx.in/item/dell-inspiron-n-5050-for-sale-i3-2nd-gen-320-gb-amount-13000-ID1fyUhj.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424261907_1_144x108_dell-inspiron-n-5050-for-sale-i32nd-gen-320-gb-amount-13000-bengaluru.jpg
Dell Vostro 15 3000 series i3 processer 4gb RAM 2.5 gb graphic card,Rs. 17000,olx.in,https://www.olx.in/item/dell-vostro-15-3000-series-i3-processer-4gb-ram-2-5-gb-graphic-card-ID1fyUfl.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424262827_1_144x108_dell-vostro-15-3000-series-i3-processer-4gb-ram-25-gb-graphic-card-meerut.jpg
Branded HP Core i 5 :- 4 GB + 1000 GB Warranty Box Pack Like New,Rs. 15999,olx.in,https://www.olx.in/item/branded-hp-core-i-5-4-gb-1000-gb-warranty-box-pack-like-new-ID1aoMx9.html#4cd7ea0b57,https://img01.olx.in/images_olxin/297991759_1_144x108_branded-hp-core-i-5-4-gb-1000-gb-warranty-box-pack-like-new-delhi_rev001.jpg
Black Dell Laptop Computer,Rs. 18000,olx.in,https://www.olx.in/item/black-dell-laptop-computer-ID1fyUdd.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424262599_1_144x108_black-dell-laptop-computer-garshyamnagar.jpg
RDP laptop subnotebook ..very good condition.,Rs. 11000,olx.in,https://www.olx.in/item/rdp-laptop-subnotebook-very-good-condition-ID1fyUdt.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424262585_1_144x108_rdp-laptop-subnotebook-very-good-condition-vijayawada.jpg
Black Laptop Comput Lenovo g50,Rs. 19500,olx.in,https://www.olx.in/item/black-laptop-comput-lenovo-g50-ID1fnZUN.html#4cd7ea0b57,https://img01.olx.in/images_olxin/419689335_1_144x108_black-laptop-comput-lenovo-g50-muzaffarpur.jpg
Hp Elitebook Fully Professional Class Core i5 Laptop With 4Gb/320GB,Rs. 13999,olx.in,https://www.olx.in/item/hp-elitebook-fully-professional-class-core-i5-laptop-with-4gb-320gb-ID17HkUh.html#4cd7ea0b57,https://img01.olx.in/images_olxin/235832305_1_144x108_hp-elitebook-fully-professional-class-core-i5-laptop-with-4gb-320gb-noida.jpg
HP laptop. Less than 3 years old. 1 hinge broken.,Rs. 18000,olx.in,https://www.olx.in/item/hp-laptop-less-than-3-years-old-1-hinge-broken-ID1fyU9D.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424262115_1_144x108_hp-laptop-less-than-3-years-old-1-hinge-broken-bengaluru.jpg
Several MAC Sheen Supreme Lipstick Boxes,Rs. 100,olx.in,https://www.olx.in/item/several-mac-sheen-supreme-lipstick-boxes-ID1fyU9P.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424262209_1_144x108_several-mac-sheen-supreme-lipstick-boxes-delhi.jpg
Offer Of The Day :- Dell Latitude Core i 5 Latest Laptop With Warranty,Rs. 13999,olx.in,https://www.olx.in/item/offer-of-the-day-dell-latitude-core-i-5-latest-laptop-with-warranty-ID17pLkX.html#4cd7ea0b57,https://img04.olx.in/images_olxin/229842633_3_144x108_offer-of-the-day-dell-latitude-core-i-5-latest-laptop-with-warranty-computers-laptops.jpg
Dual core 2 Gb ram 300 Gb hard disk dvd ups,Rs. 5500,olx.in,https://www.olx.in/item/dual-core-2-gb-ram-300-gb-hard-disk-dvd-ups-ID1fyU9L.html#4cd7ea0b57,https://img01.olx.in/images_olxin/424260873_1_144x108_dual-core-2-gb-ram-300-gb-hard-disk-dvd-ups-chennai.jpg
Black Acer Laptop,Rs. 17000,olx.in,https://www.olx.in/item/black-acer-laptop-ID1fyVg7.html#d00f8ae46e,https://img01.olx.in/images_olxin/424276283_1_144x108_black-acer-laptop-abu-road.jpg
Computer New Type with Led 19 inch,Rs. 9000,olx.in,https://www.olx.in/item/computer-new-type-with-led-19-inch-ID1fyVbX.html#d00f8ae46e,https://img01.olx.in/images_olxin/424271421_1_144x108_computer-new-type-with-led-19-inch-rajpura_rev002.jpg
Dual core with 320gb hardisk 4gb ram n Dvd writer,Rs. 10800,olx.in,https://www.olx.in/item/dual-core-with-320gb-hardisk-4gb-ram-n-dvd-writer-ID1fyVan.html#d00f8ae46e,https://img01.olx.in/images_olxin/424275761_1_144x108_dual-core-with-320gb-hardisk-4gb-ram-n-dvd-writer-tumakuru.jpg
hp 630 business laptop,Rs. 15000,olx.in,https://www.olx.in/item/hp-630-business-laptop-ID1fyV6r.html#d00f8ae46e,https://img01.olx.in/images_olxin/424275441_1_144x108_hp-630-business-laptop-ullal_rev002.jpg
Black Intex Computer Towe,Rs. 1200,olx.in,https://www.olx.in/item/black-intex-computer-towe-ID1fyV7B.html#d00f8ae46e,https://img01.olx.in/images_olxin/424275639_1_144x108_black-intex-computer-towe-bhopal.jpg
Dell 780 C2D 3ghz /2gb DDR3 RAM /250gb HDD Rs 5000,Rs. 5000,olx.in,https://www.olx.in/item/dell-780-c2d-3ghz-2gb-ddr3-ram-250gb-hdd-rs-5000-ID1eUd89.html#d00f8ae46e,https://img01.olx.in/images_olxin/407254677_1_144x108_dell-780-c2d-3ghz-2gb-ddr3-ram-250gb-hdd-rs-5000-bengaluru.jpg
Black And Blue Asus Computer Tower,Rs. 35000,olx.in,https://www.olx.in/item/black-and-blue-asus-computer-tower-ID1fyV6d.html#d00f8ae46e,https://img01.olx.in/images_olxin/424275263_1_144x108_black-and-blue-asus-computer-tower-aurangabad.jpg
Gray Acer Laptop,Rs. 13000,olx.in,https://www.olx.in/item/gray-acer-laptop-ID1fyV55.html#d00f8ae46e,https://img01.olx.in/images_olxin/424275139_1_144x108_gray-acer-laptop-phagwara.jpg
Gray-and-black Computer CRT TV With Computer Tower Case,Rs. 1100,olx.in,https://www.olx.in/item/gray-and-black-computer-crt-tv-with-computer-tower-case-ID1fyV35.html#d00f8ae46e,https://img01.olx.in/images_olxin/424275113_1_144x108_gray-and-black-computer-crt-tv-with-computer-tower-case-bhopal.jpg
Mini Atx Dell Cabinet for sale! Sleek and a very,Rs. 1500,olx.in,https://www.olx.in/item/mini-atx-dell-cabinet-for-sale-sleek-and-a-very-ID1fyV0D.html#d00f8ae46e,https://img01.olx.in/images_olxin/424274949_1_144x108_mini-atx-dell-cabinet-for-sale-sleek-and-a-very-pune.jpg
