product_name,price,source,product_url,image_url
Demokrazy men's Black And Grey KC Shorts(Pack of 2),Rs.299,shopclues.com,http://www.shopclues.com/demokrazy-mens-black-and-grey-kc-shorts-pack-of-2-118741558.html,https://cdn.shopclues.com/images/thumbnails/70348/200/200/118741558Greyblack1494499706.jpg
Demokrazy Men'S Multicolor Shorts,Rs.299,shopclues.com,http://www.shopclues.com/demokrazy-pack-of-2-shorts-light-grey-and-navy-blue.html,https://cdn.shopclues.com/images/thumbnails/4953/200/200/lightgraynavyblue1401695925.jpg
Demokrazy Men's Multicolor Shorts (Pack of 2),Rs.399,shopclues.com,http://www.shopclues.com/demokrazy-red-black-cotton-blend-printed-sports-shorts-for-mens-pack-of-2.html,https://cdn.shopclues.com/images/thumbnails/42506/200/200/DemokrazyRanger114359128821470720521.jpg
Men's 3/4th Shorts (PACK of 1),Rs.249,shopclues.com,http://www.shopclues.com/mens-3-4th-shorts-pack-of-1.html,https://cdn.shopclues.com/images/thumbnails/17829/200/200/buyshortsonline1432061962.jpg
KOTTY Mens'S Denim Shorts,Rs.399,shopclues.com,http://www.shopclues.com/kotty-menss-denim-shorts-118237769.html,https://cdn.shopclues.com/images/thumbnails/75993/200/200/118237769KTTMENSSHORTS1121498910895.jpg
Gumber Men's Brown Solid Shorts,Rs.220,shopclues.com,http://www.shopclues.com/gumber-brown-solid-shorts.html,https://cdn.shopclues.com/images/thumbnails/37861/200/200/11463811467.jpg
Vimal Multicolor Cotton Blended Bermuda Shorts For Men(,Rs.789,shopclues.com,http://www.shopclues.com/vimal-multicolor-cotton-blended-bermuda-shorts-for-men-pack-of-3-p-116392263.html,https://cdn.shopclues.com/images/thumbnails/67578/200/200/ztemp14916842221491684223.jpg
Demokrazy Men's Grey Shorts,Rs.299,shopclues.com,http://www.shopclues.com/demokrazy-mens-shorts-12.html,https://cdn.shopclues.com/images/thumbnails/56268/200/200/MG92941487151851.jpg
KOTTY Mens'S Denim Shorts,Rs.349,shopclues.com,http://www.shopclues.com/kotty-menss-denim-shorts-118237645.html,https://cdn.shopclues.com/images/thumbnails/69647/200/200/118237645KTTMENSSHORTS0921493287810.jpg
Black Shorts by Fashion 7,Rs.299,shopclues.com,http://www.shopclues.com/black-shorts-by-fashion-7-129523348.html,https://cdn.shopclues.com/images/thumbnails/85922/200/200/129523348F7XCUTSHORTSBLACK11507020576.jpg
Branded short for men,Rs.399,shopclues.com,http://www.shopclues.com/branded-short-for-men-118502581.html,https://cdn.shopclues.com/images/thumbnails/71867/200/200/118502581NikeMenBlackT90Shorts1495278108.jpg
Demokrazy Men's White Shorts,Rs.349,shopclues.com,http://www.shopclues.com/demokrazy-mens-shorts-6.html,https://cdn.shopclues.com/images/thumbnails/56121/200/200/MG92681487065094.jpg
