product_name,price,source,product_url,image_url
Kemei KM-2016 Double Bladed Beard Trimmer Rechargeable Hair Shaver for Men,Rs. 499.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-2016-Double-Bladed-Beard-Trimmer-Rechargeable-Hair-Shaver-for-Men/263105421690?hash=item3d424e217a:g:c~cAAOSwGotWkWOX,https://i.ebayimg.com/thumbs/images/g/c~cAAOSwGotWkWOX/s-l225.jpg
Nova NV-178 Three Cutter Head Razor Rechargeable Men Shaver Body Grimmer Silver,Rs. 490.00,ebay.in,http://www.ebay.in/itm/Nova-NV-178-Three-Cutter-Head-Razor-Rechargeable-Men-Shaver-Body-Grimmer-Silver/253092529858?hash=item3aed7d86c2:g:M1IAAOSwjXRXZYAZ,https://i.ebayimg.com/thumbs/images/g/M1IAAOSwjXRXZYAZ/s-l225.jpg
"Maxel Grooming Kits Hair Clipper, Shaver &amp; Nose Trimmer AK-952",Rs. 572.00,ebay.in,http://www.ebay.in/itm/Maxel-Grooming-Kits-Hair-Clipper-Shaver-Nose-Trimmer-AK-952/112619175361?hash=item1a38a03dc1:g:KvEAAOSw5UZZAJAq,https://i.ebayimg.com/thumbs/images/g/KvEAAOSw5UZZAJAq/s-l225.jpg
"KEMEI/MAXEL Grooming Kits Hair Clipper, Shaver &amp; Nose Trimmer ( 3 IN 1)","Rs. 5,599.00",ebay.in,http://www.ebay.in/itm/KEMEI-MAXEL-Grooming-Kits-Hair-Clipper-Shaver-Nose-Trimmer-3-IN-1/182774317207?hash=item2a8e32c097:g:IAIAAOSwjXRXbaKG,https://i.ebayimg.com/thumbs/images/g/IAIAAOSwjXRXbaKG/s-l225.jpg
Bangzhu electric shaver BY IAS model BZ8866,Rs. 550.00,ebay.in,http://www.ebay.in/itm/Bangzhu-electric-shaver-BY-IAS-model-BZ8866/272737421797?hash=item3f806ac9e5:g:cnkAAOSwc-tY65L7,https://i.ebayimg.com/thumbs/images/g/cnkAAOSwc-tY65L7/s-l225.jpg
Bikini Eyebrow Trimmer Face Micro Hair Remover Clipper Shaver Women Ladies,Rs. 349.00,ebay.in,http://www.ebay.in/itm/Bikini-Eyebrow-Trimmer-Face-Micro-Hair-Remover-Clipper-Shaver-Women-Ladies/132374963581?hash=item1ed229a57d:g:GCwAAOSw3WxZ8Eg2,https://i.ebayimg.com/thumbs/images/g/GCwAAOSw3WxZ8Eg2/s-l225.jpg
Kemei-KM-1720-Shaver for man,Rs. 550.00,ebay.in,http://www.ebay.in/itm/Kemei-KM-1720-Shaver-for-man/263092565981?hash=item3d4189f7dd:g:DZsAAOSwBahVAztz,https://i.ebayimg.com/thumbs/images/g/DZsAAOSwBahVAztz/s-l225.jpg
Maxel Rechargeable Lady Shaver Trimmer Razor AK2001,Rs. 360.00,ebay.in,http://www.ebay.in/itm/Maxel-Rechargeable-Lady-Shaver-Trimmer-Razor-AK2001/263077142113?hash=item3d409e9e61:g:7o0AAOSwUV9Wnz5p,https://i.ebayimg.com/thumbs/images/g/7o0AAOSwUV9Wnz5p/s-l225.jpg
GENUINE Toshiko/BRITE RECHARGEABLE SHAVER TRIMMER Clipper,Rs. 415.00,ebay.in,http://www.ebay.in/itm/GENUINE-Toshiko-BRITE-RECHARGEABLE-SHAVER-TRIMMER-Clipper/192278886681?hash=item2cc4b6f919:g:eoIAAOSw-zxWnllU,https://i.ebayimg.com/thumbs/images/g/eoIAAOSw-zxWnllU/s-l225.jpg
KEMEI Rechargeable Mens/Baby Electric Shaver Razor Beard Hair Clipper TrimmerNEW,Rs. 590.00,ebay.in,http://www.ebay.in/itm/KEMEI-Rechargeable-Mens-Baby-Electric-Shaver-Razor-Beard-Hair-Clipper-TrimmerNEW/172787180265?hash=item283aeb22e9:g:~QUAAOSw4DJYgTW5,https://i.ebayimg.com/thumbs/images/g/~QUAAOSw4DJYgTW5/s-l225.jpg
